/CLKC X,/CLKC Y
4.762500000000031e-08,1.799990803237193
4.775000000000031e-08,1.799995010861052
4.787500000000031e-08,1.799997453353686
4.800000000000001e-08,1.799998848126529
4.812500000000032e-08,0.7638550074716562
4.825000000000032e-08,0.1514053295333354
4.837500000000033e-08,0.002753227334509387
4.850000000000033e-08,6.01142880206394e-05
4.862500000000033e-08,0.0001139633004702484
4.875000000000033e-08,0.0001383689820281481
4.887500000000034e-08,7.707349809400612e-05
4.900000000000034e-08,0.0001123705925350336
4.912500000000034e-08,6.016141540559653e-05
4.925000000000035e-08,1.85329845857996e-05
4.937500000000035e-08,4.708880345680759e-06
4.950000000000035e-08,1.029254636190728e-06
4.962500000000035e-08,2.120067224203573e-07
4.975000000000036e-08,6.445617214173858e-08
4.987500000000035e-08,3.151312680312152e-08
5e-08,2.067090923644769e-08
5.012500000000036e-08,0.7294846725716209
5.025000000000037e-08,1.175001794619844
5.037500000000037e-08,1.67614070417632
5.050000000000037e-08,1.783166392775049
5.062500000000038e-08,1.797698697804075
5.075000000000038e-08,1.799793502005124
5.087500000000038e-08,1.799954342752875
5.100000000000038e-08,1.799916246371108
5.112500000000039e-08,1.799927453755657
5.125000000000039e-08,1.79995214146148
5.137500000000039e-08,1.799971220480777
5.150000000000039e-08,1.799983422396338
5.16250000000004e-08,1.799990735639393
5.17500000000004e-08,1.799994956512829
5.18750000000004e-08,1.799997406669196
5.200000000000001e-08,1.799998805858036
5.212500000000041e-08,0.7638549373982022
5.225000000000041e-08,0.1514052930012113
5.237500000000041e-08,0.002753183462749666
5.250000000000042e-08,6.006381887618502e-05
5.262500000000042e-08,0.0001121034811451812
5.275000000000042e-08,0.000149951272850923
5.287500000000043e-08,7.980751845728461e-05
5.300000000000043e-08,0.0001080293630168996
5.312500000000043e-08,6.044309903197285e-05
5.325000000000043e-08,1.904287631038443e-05
5.337500000000044e-08,4.864396215480466e-06
5.350000000000044e-08,1.062915733989962e-06
5.362500000000044e-08,2.163511112849411e-07
5.375000000000044e-08,6.511423769427549e-08
5.387500000000044e-08,3.172952368088778e-08
5.4e-08,2.086721138706507e-08
5.412500000000045e-08,0.7294597267282186
5.425000000000046e-08,1.175012179793352
5.437500000000046e-08,1.676127897395815
5.450000000000046e-08,1.783262815805105
5.462500000000046e-08,1.797887745501825
5.475000000000047e-08,1.79983524887572
5.487500000000047e-08,1.799966585631675
5.500000000000047e-08,1.799917301061112
5.512500000000048e-08,1.799926484495195
5.525000000000048e-08,1.799951206227252
5.537500000000048e-08,1.799970484909605
5.550000000000048e-08,1.799982906603295
5.562500000000049e-08,1.799990304595446
5.575000000000049e-08,1.799994568653669
5.587500000000049e-08,1.799997043996706
5.600000000000001e-08,1.799998457853178
5.61250000000005e-08,0.7638548583178939
5.62500000000005e-08,0.1514051616511399
5.63750000000005e-08,0.002754284181508254
5.650000000000051e-08,6.012879304608853e-05
5.662500000000051e-08,0.0001142869164866305
5.675000000000051e-08,0.0001322767198858219
5.687500000000051e-08,7.70518483529839e-05
5.700000000000052e-08,0.0001145107704234214
5.712500000000052e-08,5.93756502905178e-05
5.725000000000052e-08,1.84908942511957e-05
5.737500000000053e-08,4.760341865010666e-06
5.750000000000053e-08,1.046053606236131e-06
5.762500000000053e-08,2.139378602951833e-07
5.775000000000053e-08,6.592705452130164e-08
5.787500000000053e-08,3.27094111004474e-08
5.8e-08,2.253616254958234e-08
5.812500000000054e-08,0.7294597692677497
5.825000000000054e-08,1.175012197426567
5.837500000000055e-08,1.676126999986552
5.850000000000055e-08,1.783261553263803
5.862500000000055e-08,1.797784549517058
5.875000000000056e-08,1.799816379099717
5.887500000000056e-08,1.799962882663948
5.900000000000056e-08,1.799916917554374
5.912500000000056e-08,1.799926591046761
5.925000000000057e-08,1.799951356107593
5.937500000000057e-08,1.799970593286937
5.950000000000057e-08,1.799982913775209
5.962500000000058e-08,1.799990304487562
5.975000000000057e-08,1.799994571939465
5.987500000000058e-08,1.799997049605919
6.000000000000001e-08,1.799998464647945
6.012500000000056e-08,0.7638548344953717
6.025000000000056e-08,0.1513915989101048
6.037500000000055e-08,0.002740213114875779
6.050000000000055e-08,6.01210123296391e-05
6.062500000000054e-08,0.0001163772227628059
6.075000000000054e-08,0.0001201449479341601
6.087500000000054e-08,7.46465609094488e-05
6.100000000000053e-08,0.0001182620887451157
6.112500000000053e-08,5.872896141474675e-05
6.125000000000053e-08,1.812609801828328e-05
6.137500000000052e-08,4.629999044761224e-06
6.150000000000052e-08,1.005714683658148e-06
6.162500000000051e-08,1.997416077428947e-07
6.175000000000051e-08,5.495415946933979e-08
6.187500000000052e-08,2.220028936786153e-08
6.200000000000001e-08,1.24961255257195e-08
6.21250000000005e-08,0.7294079131636201
6.225000000000049e-08,1.17501289046895
6.237500000000049e-08,1.676120992095612
6.250000000000049e-08,1.783265386349322
6.262500000000048e-08,1.797789551139024
6.275000000000048e-08,1.799821134347944
6.287500000000048e-08,1.799963788151941
6.300000000000047e-08,1.799914634526687
6.312500000000047e-08,1.799925971269579
6.325000000000046e-08,1.799951281533813
6.337500000000046e-08,1.799970609170969
6.350000000000046e-08,1.799982934821133
6.362500000000045e-08,1.799990320075718
6.375000000000045e-08,1.799994583632978
6.387500000000046e-08,1.799997059157366
6.4e-08,1.799998473037204
6.412500000000044e-08,0.763854833883916
6.425000000000043e-08,0.1514051573700031
6.437500000000043e-08,0.002754315823381181
6.450000000000043e-08,6.011510055609421e-05
6.462500000000042e-08,0.0001164396697889168
6.475000000000042e-08,0.000120747537471949
6.487500000000041e-08,7.420464223445635e-05
6.500000000000041e-08,0.0001185113735012158
6.512500000000041e-08,5.898785948984907e-05
6.52500000000004e-08,1.804570799389923e-05
6.53750000000004e-08,4.625388282742636e-06
6.550000000000039e-08,1.016891313258745e-06
6.562500000000039e-08,2.116092638306657e-07
6.575000000000039e-08,6.677399013090193e-08
6.58750000000004e-08,3.32734232579811e-08
6.600000000000001e-08,2.358793776400527e-08
6.612500000000038e-08,0.7282406131249074
6.625000000000037e-08,1.173808290152392
6.637500000000037e-08,1.675717130543976
6.650000000000036e-08,1.783254912419837
6.662500000000036e-08,1.797887666835668
6.675000000000036e-08,1.799849946005993
6.687500000000035e-08,1.799971709802634
6.700000000000035e-08,1.799913129850599
6.712500000000034e-08,1.799924789027642
6.725000000000034e-08,1.799950845059187
6.737500000000034e-08,1.799970308642
6.750000000000033e-08,1.799982835759859
6.762500000000033e-08,1.79999021341165
6.775000000000033e-08,1.799994485914396
6.787500000000033e-08,1.799996969935234
6.8e-08,1.799998389326363
6.812500000000031e-08,0.7638547293054743
6.825000000000031e-08,0.1514051299280853
6.837500000000031e-08,0.002754317081039869
6.85000000000003e-08,6.015691894498691e-05
6.86250000000003e-08,0.0001165860723814957
6.875000000000029e-08,0.0001184872090736012
6.887500000000029e-08,7.358324987829343e-05
6.900000000000029e-08,0.000119340101872101
6.912500000000028e-08,5.892411165625952e-05
6.925000000000028e-08,1.800331477215637e-05
6.937500000000028e-08,4.602208268284868e-06
6.950000000000027e-08,1.011811973245124e-06
6.962500000000027e-08,2.106684038110806e-07
6.975000000000026e-08,6.818438341305671e-08
6.987500000000027e-08,3.466195868698867e-08
7e-08,2.515961492565323e-08
7.012500000000025e-08,0.7287703806455734
7.025000000000025e-08,1.174298327818611
7.037500000000024e-08,1.675890646340563
7.050000000000024e-08,1.783230887867175
7.062500000000024e-08,1.797733494033343
7.075000000000023e-08,1.799813866232703
7.087500000000023e-08,1.799962934125587
7.100000000000023e-08,1.799914550209267
7.112500000000022e-08,1.799925939086625
7.125000000000022e-08,1.79995126186802
7.137500000000021e-08,1.799970598136515
7.150000000000021e-08,1.799982930078268
7.162500000000021e-08,1.799990319303501
7.17500000000002e-08,1.799994585258245
7.187500000000021e-08,1.799997062196152
7.2e-08,1.799998476888232
7.212500000000019e-08,0.7638547950511743
7.225000000000019e-08,0.1514051363629318
7.237500000000018e-08,0.002754325784738005
7.250000000000018e-08,6.010806152527226e-05
