/D<0> X,/D<0> Y
2.55250000000009e-07,1.8
2.55375000000009e-07,1.8
2.55500000000009e-07,1.8
2.55625000000009e-07,1.8
2.55750000000009e-07,1.8
2.55875000000009e-07,1.8
2.56e-07,1.8
2.56125000000009e-07,1.8
2.56250000000009e-07,1.8
2.56375000000009e-07,1.8
2.565000000000091e-07,1.8
2.566250000000091e-07,1.8
2.567500000000091e-07,1.8
2.568750000000091e-07,1.8
2.570000000000091e-07,1.8
2.571250000000091e-07,1.8
2.572500000000091e-07,1.8
2.573750000000091e-07,1.8
2.575000000000091e-07,1.8
2.576250000000091e-07,1.8
2.577500000000091e-07,1.8
2.578750000000091e-07,1.8
2.58e-07,1.8
2.581250000000092e-07,0
2.582500000000092e-07,0
2.583750000000092e-07,0
2.585000000000092e-07,0
2.586250000000092e-07,0
2.587500000000092e-07,0
2.588750000000092e-07,0
2.590000000000092e-07,0
2.591250000000093e-07,0
2.592500000000093e-07,0
2.593750000000093e-07,0
2.595000000000093e-07,0
2.596250000000093e-07,0
2.597500000000093e-07,0
2.598750000000093e-07,0
2.6e-07,0
2.601250000000093e-07,0
2.602500000000093e-07,0
2.603750000000093e-07,0
2.605000000000094e-07,0
2.606250000000094e-07,0
2.607500000000094e-07,0
2.608750000000094e-07,0
2.610000000000094e-07,0
2.611250000000094e-07,0
2.612500000000094e-07,0
2.613750000000094e-07,0
2.615000000000094e-07,0
2.616250000000094e-07,0
2.617500000000094e-07,0
2.618750000000094e-07,0
2.62e-07,0
2.621250000000095e-07,0
2.622500000000095e-07,0
2.623750000000095e-07,0
2.625000000000095e-07,0
2.626250000000095e-07,0
2.627500000000095e-07,0
2.628750000000095e-07,0
2.630000000000095e-07,0
2.631250000000096e-07,0
2.632500000000096e-07,0
2.633750000000096e-07,0
2.635000000000096e-07,0
2.636250000000096e-07,0
2.637500000000096e-07,0
2.638750000000096e-07,0
2.64e-07,0
2.641250000000096e-07,0
2.642500000000096e-07,0
2.643750000000096e-07,0
2.645000000000097e-07,0
2.646250000000097e-07,0
2.647500000000097e-07,0
2.648750000000097e-07,0
2.650000000000097e-07,0
2.651250000000097e-07,0
2.652500000000097e-07,0
2.653750000000097e-07,0
2.655000000000097e-07,0
2.656250000000097e-07,0
2.657500000000097e-07,0
2.658750000000097e-07,0
2.66e-07,0
2.661250000000098e-07,1.8
2.662500000000098e-07,1.8
2.663750000000098e-07,1.8
2.665000000000098e-07,1.8
2.666250000000098e-07,1.8
2.667500000000098e-07,1.8
2.668750000000098e-07,1.8
2.670000000000098e-07,1.8
2.671250000000099e-07,1.8
2.672500000000099e-07,1.8
2.673750000000099e-07,1.8
2.675000000000099e-07,1.8
2.676250000000099e-07,1.8
2.677500000000099e-07,1.8
2.678750000000099e-07,1.8
2.68e-07,1.8
2.681250000000099e-07,1.8
2.682500000000099e-07,1.8
2.683750000000099e-07,1.8
2.6850000000001e-07,1.8
2.6862500000001e-07,1.8
2.6875000000001e-07,1.8
2.6887500000001e-07,1.8
2.6900000000001e-07,1.8
2.6912500000001e-07,1.8
2.6925000000001e-07,1.8
2.6937500000001e-07,1.8
2.6950000000001e-07,1.8
2.6962500000001e-07,1.8
2.6975000000001e-07,1.8
2.6987500000001e-07,1.8
2.7e-07,1.8
2.701250000000101e-07,1.8
2.702500000000101e-07,1.8
2.703750000000101e-07,1.8
2.705000000000101e-07,1.8
2.706250000000101e-07,1.8
2.707500000000101e-07,1.8
2.708750000000101e-07,1.8
2.710000000000101e-07,1.8
2.711250000000102e-07,1.8
2.712500000000102e-07,1.8
2.713750000000102e-07,1.8
2.715000000000102e-07,1.8
2.716250000000102e-07,1.8
2.717500000000102e-07,1.8
2.718750000000102e-07,1.8
2.72e-07,1.8
2.721250000000102e-07,1.8
2.722500000000102e-07,1.8
2.723750000000102e-07,1.8
2.725000000000103e-07,1.8
2.726250000000103e-07,1.8
2.727500000000103e-07,1.8
2.728750000000103e-07,1.8
2.730000000000103e-07,1.8
2.731250000000103e-07,1.8
2.732500000000103e-07,1.8
2.733750000000103e-07,1.8
2.735000000000103e-07,1.8
2.736250000000103e-07,1.8
2.737500000000103e-07,1.8
2.738750000000103e-07,1.8
2.74e-07,1.8
2.741250000000104e-07,1.8
2.742500000000104e-07,1.8
2.743750000000104e-07,1.8
2.745000000000104e-07,1.8
2.746250000000104e-07,1.8
2.747500000000104e-07,1.8
2.748750000000104e-07,1.8
2.750000000000104e-07,1.8
2.751250000000105e-07,1.8
2.752500000000105e-07,1.8
2.753750000000105e-07,1.8
2.755000000000105e-07,1.8
2.756250000000105e-07,1.8
2.757500000000106e-07,1.8
2.758750000000105e-07,1.8
2.76e-07,1.8
2.761250000000105e-07,1.8
2.762500000000105e-07,1.8
2.763750000000105e-07,1.8
2.765000000000106e-07,1.8
2.766250000000106e-07,1.8
2.767500000000106e-07,1.8
2.768750000000106e-07,1.8
2.770000000000106e-07,1.8
2.771250000000106e-07,1.8
2.772500000000106e-07,1.8
2.773750000000106e-07,1.8
2.775000000000106e-07,1.8
2.776250000000106e-07,1.8
2.777500000000106e-07,1.8
2.778750000000106e-07,1.8
2.78e-07,1.8
2.781250000000107e-07,0
2.782500000000107e-07,0
2.783750000000107e-07,0
2.785000000000107e-07,0
2.786250000000107e-07,0
2.787500000000107e-07,0
2.788750000000107e-07,0
2.790000000000107e-07,0
2.791250000000108e-07,0
2.792500000000108e-07,0
2.793750000000108e-07,0
2.795000000000108e-07,0
2.796250000000108e-07,0
2.797500000000109e-07,0
2.798750000000108e-07,0
2.8e-07,0
2.801250000000108e-07,0
2.802500000000108e-07,0
2.803750000000108e-07,0
2.805000000000109e-07,0
2.806250000000109e-07,0
2.807500000000109e-07,0
2.808750000000109e-07,0
2.810000000000109e-07,0
2.811250000000109e-07,0
2.812500000000109e-07,0
2.813750000000109e-07,0
2.815000000000109e-07,0
2.816250000000109e-07,0
2.81750000000011e-07,0
2.818750000000109e-07,0
2.82e-07,0
2.82125000000011e-07,0
2.82250000000011e-07,0
2.82375000000011e-07,0
2.82500000000011e-07,0
2.82625000000011e-07,0
2.82750000000011e-07,0
2.82875000000011e-07,0
2.83000000000011e-07,0
2.831250000000111e-07,0
2.832500000000111e-07,0
2.833750000000111e-07,0
2.835000000000111e-07,0
2.836250000000111e-07,0
2.837500000000111e-07,0
2.838750000000111e-07,0
2.84e-07,0
2.841250000000111e-07,0
2.842500000000111e-07,0
2.843750000000111e-07,0
2.845000000000112e-07,0
2.846250000000112e-07,0
2.847500000000112e-07,0
2.848750000000112e-07,0
2.850000000000112e-07,0
2.851250000000112e-07,0
2.852500000000112e-07,0
2.853750000000112e-07,0
2.855000000000112e-07,0
2.856250000000112e-07,0
2.857500000000113e-07,0
2.858750000000112e-07,0
2.86e-07,0
2.861250000000113e-07,1.8
2.862500000000113e-07,1.8
2.863750000000113e-07,1.8
2.865000000000113e-07,1.8
2.866250000000113e-07,1.8
2.867500000000113e-07,1.8
2.868750000000113e-07,1.8
2.870000000000113e-07,1.8
2.871250000000114e-07,1.8
2.872500000000114e-07,1.8
2.873750000000114e-07,1.8
2.875000000000114e-07,1.8
2.876250000000114e-07,1.8
2.877500000000115e-07,1.8
2.878750000000114e-07,1.8
2.88e-07,1.8
2.881250000000114e-07,1.8
2.882500000000114e-07,1.8
2.883750000000114e-07,1.8
2.885000000000115e-07,1.8
2.886250000000115e-07,1.8
2.887500000000115e-07,1.8
2.888750000000115e-07,1.8
2.890000000000115e-07,1.8
2.891250000000115e-07,1.8
2.892500000000115e-07,1.8
2.893750000000115e-07,1.8
2.895000000000115e-07,1.8
2.896250000000115e-07,1.8
2.897500000000116e-07,1.8
2.898750000000115e-07,1.8
2.9e-07,1.8
2.901250000000116e-07,1.8
2.902500000000116e-07,1.8
2.903750000000116e-07,1.8
2.905000000000116e-07,1.8
2.906250000000116e-07,1.8
2.907500000000116e-07,1.8
2.908750000000116e-07,1.8
2.910000000000116e-07,1.8
2.911250000000117e-07,1.8
2.912500000000117e-07,1.8
2.913750000000117e-07,1.8
2.915000000000117e-07,1.8
2.916250000000117e-07,1.8
2.917500000000117e-07,1.8
2.918750000000117e-07,1.8
2.92e-07,1.8
2.921250000000117e-07,1.8
2.922500000000117e-07,1.8
2.923750000000117e-07,1.8
2.925000000000118e-07,1.8
2.926250000000118e-07,1.8
2.927500000000118e-07,1.8
2.928750000000118e-07,1.8
2.930000000000118e-07,1.8
2.931250000000118e-07,1.8
2.932500000000118e-07,1.8
2.933750000000118e-07,1.8
2.935000000000118e-07,1.8
2.936250000000118e-07,1.8
2.937500000000119e-07,1.8
2.938750000000118e-07,1.8
2.94e-07,1.8
2.941250000000119e-07,0
2.942500000000119e-07,0
2.943750000000119e-07,0
2.945000000000119e-07,0
2.946250000000119e-07,0
2.947500000000119e-07,0
2.948750000000119e-07,0
2.950000000000119e-07,0
2.95125000000012e-07,0
2.95250000000012e-07,0
2.95375000000012e-07,0
2.95500000000012e-07,0
2.95625000000012e-07,0
2.95750000000012e-07,0
2.95875000000012e-07,0
2.96e-07,0
2.96125000000012e-07,0
2.96250000000012e-07,0
2.96375000000012e-07,0
2.965000000000121e-07,0
2.966250000000121e-07,0
2.967500000000121e-07,0
2.968750000000121e-07,0
2.970000000000121e-07,0
2.971250000000121e-07,0
2.972500000000121e-07,0
2.973750000000121e-07,0
2.975000000000121e-07,0
2.976250000000121e-07,0
2.977500000000122e-07,0
2.978750000000121e-07,0
2.98e-07,0
2.981250000000122e-07,0
2.982500000000122e-07,0
2.983750000000122e-07,0
2.985000000000122e-07,0
2.986250000000122e-07,0
2.987500000000122e-07,0
2.988750000000122e-07,0
2.990000000000122e-07,0
2.991250000000123e-07,0
2.992500000000123e-07,0
2.993750000000123e-07,0
2.995000000000123e-07,0
2.996250000000123e-07,0
2.997500000000123e-07,0
2.998750000000123e-07,0
3e-07,0
3.001250000000123e-07,0
3.002500000000123e-07,0
3.003750000000123e-07,0
3.005000000000124e-07,0
3.006250000000124e-07,0
3.007500000000124e-07,0
3.008750000000124e-07,0
3.010000000000124e-07,0
3.011250000000124e-07,0
3.012500000000124e-07,0
3.013750000000124e-07,0
3.015000000000124e-07,0
3.016250000000124e-07,0
3.017500000000125e-07,0
3.018750000000124e-07,0
3.02e-07,0
3.021250000000125e-07,1.8
3.022500000000125e-07,1.8
3.023750000000125e-07,1.8
3.025000000000125e-07,1.8
3.026250000000125e-07,1.8
3.027500000000125e-07,1.8
3.028750000000125e-07,1.8
3.030000000000125e-07,1.8
3.031250000000126e-07,1.8
3.032500000000126e-07,1.8
3.033750000000126e-07,1.8
3.035000000000126e-07,1.8
3.036250000000126e-07,1.8
3.037500000000126e-07,1.8
3.038750000000126e-07,1.8
3.04e-07,1.8
3.041250000000126e-07,1.8
3.042500000000126e-07,1.8
3.043750000000127e-07,1.8
3.045000000000127e-07,1.8
3.046250000000127e-07,1.8
3.047500000000127e-07,1.8
3.048750000000127e-07,1.8
3.050000000000127e-07,1.8
3.051250000000127e-07,1.8
3.052500000000127e-07,1.8
3.053750000000127e-07,1.8
3.055000000000127e-07,1.8
3.056250000000127e-07,1.8
3.057500000000128e-07,1.8
3.058750000000127e-07,1.8
3.06e-07,1.8
3.061250000000128e-07,0
3.062500000000128e-07,0
3.063750000000128e-07,0
3.065000000000128e-07,0
3.066250000000128e-07,0
3.067500000000128e-07,0
3.068750000000128e-07,0
3.070000000000128e-07,0
3.071250000000129e-07,0
3.072500000000129e-07,0
3.073750000000129e-07,0
3.075000000000129e-07,0
3.076250000000129e-07,0
3.077500000000129e-07,0
3.078750000000129e-07,0
3.08e-07,0
3.081250000000129e-07,0
3.082500000000129e-07,0
3.08375000000013e-07,0
3.08500000000013e-07,0
3.08625000000013e-07,0
3.08750000000013e-07,0
3.08875000000013e-07,0
3.09000000000013e-07,0
3.09125000000013e-07,0
3.09250000000013e-07,0
3.09375000000013e-07,0
3.09500000000013e-07,0
3.09625000000013e-07,0
3.097500000000131e-07,0
3.09875000000013e-07,0
3.1e-07,0
3.101250000000131e-07,1.8
3.102500000000131e-07,1.8
3.103750000000131e-07,1.8
3.105000000000131e-07,1.8
3.106250000000131e-07,1.8
3.107500000000131e-07,1.8
3.108750000000131e-07,1.8
3.110000000000131e-07,1.8
3.111250000000132e-07,1.8
3.112500000000132e-07,1.8
3.113750000000132e-07,1.8
3.115000000000132e-07,1.8
3.116250000000132e-07,1.8
3.117500000000132e-07,1.8
3.118750000000132e-07,1.8
3.12e-07,1.8
3.121250000000132e-07,1.8
3.122500000000132e-07,1.8
3.123750000000133e-07,1.8
3.125000000000133e-07,1.8
3.126250000000133e-07,1.8
3.127500000000133e-07,1.8
3.128750000000133e-07,1.8
3.130000000000133e-07,1.8
3.131250000000133e-07,1.8
3.132500000000133e-07,1.8
3.133750000000133e-07,1.8
3.135000000000133e-07,1.8
3.136250000000133e-07,1.8
3.137500000000134e-07,1.8
3.138750000000133e-07,1.8
3.14e-07,1.8
3.141250000000134e-07,1.8
3.142500000000134e-07,1.8
3.143750000000134e-07,1.8
3.145000000000134e-07,1.8
3.146250000000134e-07,1.8
3.147500000000134e-07,1.8
3.148750000000134e-07,1.8
3.150000000000134e-07,1.8
3.151250000000135e-07,1.8
3.152500000000135e-07,1.8
3.153750000000135e-07,1.8
3.155000000000135e-07,1.8
3.156250000000135e-07,1.8
3.157500000000135e-07,1.8
3.158750000000135e-07,1.8
3.16e-07,1.8
3.161250000000135e-07,1.8
3.162500000000135e-07,1.8
3.163750000000136e-07,1.8
3.165000000000136e-07,1.8
3.166250000000136e-07,1.8
3.167500000000136e-07,1.8
3.168750000000136e-07,1.8
3.170000000000136e-07,1.8
3.171250000000136e-07,1.8
3.172500000000136e-07,1.8
3.173750000000136e-07,1.8
3.175000000000136e-07,1.8
3.176250000000136e-07,1.8
3.177500000000137e-07,1.8
3.178750000000136e-07,1.8
3.18e-07,1.8
3.181250000000137e-07,1.8
3.182500000000137e-07,1.8
3.183750000000137e-07,1.8
3.185000000000137e-07,1.8
3.186250000000137e-07,1.8
3.187500000000137e-07,1.8
3.188750000000137e-07,1.8
3.190000000000137e-07,1.8
3.191250000000138e-07,1.8
3.192500000000138e-07,1.8
3.193750000000138e-07,1.8
3.195000000000138e-07,1.8
3.196250000000138e-07,1.8
3.197500000000138e-07,1.8
3.198750000000138e-07,1.8
3.2e-07,1.8
3.201250000000138e-07,1.8
3.202500000000138e-07,1.8
3.203750000000139e-07,1.8
3.205000000000139e-07,1.8
3.206250000000139e-07,1.8
3.207500000000139e-07,1.8
3.208750000000139e-07,1.8
3.210000000000139e-07,1.8
3.211250000000139e-07,1.8
3.212500000000139e-07,1.8
3.213750000000139e-07,1.8
3.215000000000139e-07,1.8
3.216250000000139e-07,1.8
3.21750000000014e-07,1.8
3.218750000000139e-07,1.8
3.22e-07,1.8
3.22125000000014e-07,1.8
3.22250000000014e-07,1.8
3.22375000000014e-07,1.8
3.22500000000014e-07,1.8
3.22625000000014e-07,1.8
3.22750000000014e-07,1.8
3.22875000000014e-07,1.8
3.23000000000014e-07,1.8
3.231250000000141e-07,1.8
3.232500000000141e-07,1.8
3.233750000000141e-07,1.8
3.235000000000141e-07,1.8
3.236250000000141e-07,1.8
3.237500000000141e-07,1.8
3.238750000000141e-07,1.8
3.24e-07,1.8
3.241250000000141e-07,1.8
3.242500000000141e-07,1.8
3.243750000000142e-07,1.8
3.245000000000142e-07,1.8
3.246250000000142e-07,1.8
3.247500000000142e-07,1.8
3.248750000000142e-07,1.8
3.250000000000142e-07,1.8
3.251250000000142e-07,1.8
3.252500000000142e-07,1.8
3.253750000000142e-07,1.8
3.255000000000142e-07,1.8
3.256250000000142e-07,1.8
3.257500000000143e-07,1.8
3.258750000000142e-07,1.8
3.26e-07,1.8
3.261250000000143e-07,0
3.262500000000143e-07,0
3.263750000000143e-07,0
3.265000000000143e-07,0
3.266250000000143e-07,0
3.267500000000143e-07,0
3.268750000000143e-07,0
3.270000000000143e-07,0
3.271250000000144e-07,0
3.272500000000144e-07,0
3.273750000000144e-07,0
3.275000000000144e-07,0
3.276250000000144e-07,0
3.277500000000144e-07,0
3.278750000000144e-07,0
3.28e-07,0
3.281250000000144e-07,0
3.282500000000144e-07,0
3.283750000000145e-07,0
3.285000000000145e-07,0
3.286250000000145e-07,0
3.287500000000145e-07,0
3.288750000000145e-07,0
3.290000000000145e-07,0
3.291250000000145e-07,0
3.292500000000145e-07,0
3.293750000000145e-07,0
3.295000000000145e-07,0
3.296250000000145e-07,0
3.297500000000146e-07,0
3.298750000000145e-07,0
3.3e-07,0
3.301250000000146e-07,1.8
3.302500000000146e-07,1.8
3.303750000000146e-07,1.8
3.305000000000146e-07,1.8
3.306250000000146e-07,1.8
3.307500000000146e-07,1.8
3.308750000000146e-07,1.8
3.310000000000147e-07,1.8
3.311250000000147e-07,1.8
3.312500000000147e-07,1.8
3.313750000000147e-07,1.8
3.315000000000147e-07,1.8
3.316250000000147e-07,1.8
3.317500000000148e-07,1.8
3.318750000000147e-07,1.8
3.32e-07,1.8
3.321250000000147e-07,1.8
3.322500000000147e-07,1.8
3.323750000000148e-07,1.8
3.325000000000148e-07,1.8
3.326250000000148e-07,1.8
3.327500000000148e-07,1.8
3.328750000000148e-07,1.8
3.330000000000148e-07,1.8
3.331250000000148e-07,1.8
3.332500000000148e-07,1.8
3.333750000000148e-07,1.8
3.335000000000148e-07,1.8
3.336250000000148e-07,1.8
3.337500000000149e-07,1.8
3.338750000000148e-07,1.8
3.34e-07,1.8
3.341250000000149e-07,1.8
3.342500000000149e-07,1.8
3.343750000000149e-07,1.8
3.345000000000149e-07,1.8
3.346250000000149e-07,1.8
3.347500000000149e-07,1.8
3.348750000000149e-07,1.8
3.35000000000015e-07,1.8
3.35125000000015e-07,1.8
3.35250000000015e-07,1.8
3.35375000000015e-07,1.8
3.35500000000015e-07,1.8
3.35625000000015e-07,1.8
3.35750000000015e-07,1.8
3.35875000000015e-07,1.8
3.36e-07,1.8
3.36125000000015e-07,1.8
3.36250000000015e-07,1.8
3.363750000000151e-07,1.8
3.365000000000151e-07,1.8
3.366250000000151e-07,1.8
3.367500000000151e-07,1.8
3.368750000000151e-07,1.8
3.370000000000151e-07,1.8
3.371250000000151e-07,1.8
3.372500000000151e-07,1.8
3.373750000000151e-07,1.8
3.375000000000151e-07,1.8
3.376250000000151e-07,1.8
3.377500000000152e-07,1.8
3.378750000000151e-07,1.8
3.38e-07,1.8
3.381250000000152e-07,1.8
3.382500000000152e-07,1.8
3.383750000000152e-07,1.8
3.385000000000152e-07,1.8
3.386250000000152e-07,1.8
3.387500000000152e-07,1.8
3.388750000000152e-07,1.8
3.390000000000153e-07,1.8
3.391250000000153e-07,1.8
3.392500000000153e-07,1.8
3.393750000000153e-07,1.8
3.395000000000153e-07,1.8
3.396250000000153e-07,1.8
3.397500000000154e-07,1.8
3.398750000000153e-07,1.8
3.4e-07,1.8
3.401250000000153e-07,1.8
3.402500000000153e-07,1.8
3.403750000000154e-07,1.8
3.405000000000154e-07,1.8
3.406250000000154e-07,1.8
3.407500000000154e-07,1.8
3.408750000000154e-07,1.8
3.410000000000154e-07,1.8
3.411250000000154e-07,1.8
3.412500000000154e-07,1.8
3.413750000000154e-07,1.8
3.415000000000154e-07,1.8
3.416250000000154e-07,1.8
3.417500000000155e-07,1.8
3.418750000000154e-07,1.8
3.42e-07,1.8
3.421250000000155e-07,1.8
3.422500000000155e-07,1.8
3.423750000000155e-07,1.8
3.425000000000155e-07,1.8
3.426250000000155e-07,1.8
3.427500000000155e-07,1.8
3.428750000000155e-07,1.8
3.430000000000156e-07,1.8
3.431250000000156e-07,1.8
3.432500000000156e-07,1.8
3.433750000000156e-07,1.8
3.435000000000156e-07,1.8
3.436250000000156e-07,1.8
3.437500000000157e-07,1.8
3.438750000000156e-07,1.8
3.44e-07,1.8
3.441250000000156e-07,1.8
3.442500000000156e-07,1.8
3.443750000000157e-07,1.8
3.445000000000157e-07,1.8
3.446250000000157e-07,1.8
3.447500000000157e-07,1.8
3.448750000000157e-07,1.8
3.450000000000157e-07,1.8
3.451250000000157e-07,1.8
3.452500000000157e-07,1.8
3.453750000000157e-07,1.8
3.455000000000157e-07,1.8
3.456250000000157e-07,1.8
3.457500000000158e-07,1.8
3.458750000000157e-07,1.8
3.46e-07,1.8
3.461250000000158e-07,0
3.462500000000158e-07,0
3.463750000000158e-07,0
3.465000000000158e-07,0
3.466250000000158e-07,0
3.467500000000158e-07,0
3.468750000000158e-07,0
3.470000000000159e-07,0
3.471250000000159e-07,0
3.472500000000159e-07,0
3.473750000000159e-07,0
3.475000000000159e-07,0
3.476250000000159e-07,0
3.477500000000159e-07,0
3.478750000000159e-07,0
3.48e-07,0
3.481250000000159e-07,0
3.482500000000159e-07,0
3.48375000000016e-07,0
3.48500000000016e-07,0
3.48625000000016e-07,0
3.48750000000016e-07,0
3.48875000000016e-07,0
3.49000000000016e-07,0
3.49125000000016e-07,0
3.49250000000016e-07,0
3.49375000000016e-07,0
3.49500000000016e-07,0
3.49625000000016e-07,0
3.497500000000161e-07,0
3.49875000000016e-07,0
3.5e-07,0
3.501250000000161e-07,1.8
3.502500000000161e-07,1.8
3.503750000000161e-07,1.8
3.505000000000161e-07,1.8
3.506250000000161e-07,1.8
3.507500000000161e-07,1.8
3.508750000000161e-07,1.8
3.510000000000162e-07,1.8
3.511250000000162e-07,1.8
3.512500000000162e-07,1.8
3.513750000000162e-07,1.8
3.515000000000162e-07,1.8
3.516250000000162e-07,1.8
3.517500000000162e-07,1.8
3.518750000000162e-07,1.8
3.52e-07,1.8
3.521250000000162e-07,1.8
3.522500000000162e-07,1.8
3.523750000000163e-07,1.8
3.525000000000163e-07,1.8
3.526250000000163e-07,1.8
3.527500000000163e-07,1.8
3.528750000000163e-07,1.8
3.530000000000163e-07,1.8
3.531250000000163e-07,1.8
3.532500000000163e-07,1.8
3.533750000000163e-07,1.8
3.535000000000163e-07,1.8
3.536250000000164e-07,1.8
3.537500000000164e-07,1.8
3.538750000000163e-07,1.8
3.54e-07,1.8
3.541250000000164e-07,1.8
3.542500000000164e-07,1.8
3.543750000000164e-07,1.8
3.545000000000164e-07,1.8
3.546250000000164e-07,1.8
3.547500000000164e-07,1.8
3.548750000000164e-07,1.8
3.550000000000165e-07,1.8
3.551250000000165e-07,1.8
3.552500000000165e-07,1.8
3.553750000000165e-07,1.8
3.555000000000165e-07,1.8
3.556250000000165e-07,1.8
3.557500000000165e-07,1.8
3.558750000000165e-07,1.8
3.56e-07,1.8
3.561250000000165e-07,1.8
3.562500000000165e-07,1.8
3.563750000000166e-07,1.8
3.565000000000166e-07,1.8
3.566250000000166e-07,1.8
3.567500000000166e-07,1.8
3.568750000000166e-07,1.8
3.570000000000166e-07,1.8
3.571250000000166e-07,1.8
3.572500000000166e-07,1.8
3.573750000000166e-07,1.8
3.575000000000166e-07,1.8
3.576250000000167e-07,1.8
3.577500000000167e-07,1.8
3.578750000000166e-07,1.8
3.58e-07,1.8
3.581250000000167e-07,0
3.582500000000167e-07,0
3.583750000000167e-07,0
3.585000000000167e-07,0
3.586250000000167e-07,0
3.587500000000167e-07,0
3.588750000000167e-07,0
3.590000000000168e-07,0
3.591250000000168e-07,0
3.592500000000168e-07,0
3.593750000000168e-07,0
3.595000000000168e-07,0
3.596250000000168e-07,0
3.597500000000168e-07,0
3.598750000000168e-07,0
3.6e-07,0
3.601250000000168e-07,0
3.602500000000168e-07,0
3.603750000000169e-07,0
3.605000000000169e-07,0
3.606250000000169e-07,0
3.607500000000169e-07,0
3.608750000000169e-07,0
3.610000000000169e-07,0
3.611250000000169e-07,0
3.612500000000169e-07,0
3.613750000000169e-07,0
3.615000000000169e-07,0
3.61625000000017e-07,0
3.61750000000017e-07,0
3.618750000000169e-07,0
3.62e-07,0
3.62125000000017e-07,0
3.62250000000017e-07,0
3.62375000000017e-07,0
3.62500000000017e-07,0
3.62625000000017e-07,0
3.62750000000017e-07,0
3.62875000000017e-07,0
3.630000000000171e-07,0
3.631250000000171e-07,0
3.632500000000171e-07,0
3.633750000000171e-07,0
3.635000000000171e-07,0
3.636250000000171e-07,0
3.637500000000171e-07,0
3.638750000000171e-07,0
3.64e-07,0
3.641250000000171e-07,0
3.642500000000171e-07,0
3.643750000000172e-07,0
3.645000000000172e-07,0
3.646250000000172e-07,0
3.647500000000172e-07,0
3.648750000000172e-07,0
3.650000000000172e-07,0
3.651250000000172e-07,0
3.652500000000172e-07,0
3.653750000000172e-07,0
3.655000000000172e-07,0
3.656250000000173e-07,0
3.657500000000173e-07,0
3.658750000000172e-07,0
3.66e-07,0
3.661250000000173e-07,0
3.662500000000173e-07,0
3.663750000000173e-07,0
3.665000000000173e-07,0
3.666250000000173e-07,0
3.667500000000173e-07,0
3.668750000000173e-07,0
3.670000000000174e-07,0
3.671250000000174e-07,0
3.672500000000174e-07,0
3.673750000000174e-07,0
3.675000000000174e-07,0
3.676250000000174e-07,0
3.677500000000174e-07,0
3.678750000000174e-07,0
3.68e-07,0
3.681250000000174e-07,0
3.682500000000174e-07,0
3.683750000000175e-07,0
3.685000000000175e-07,0
3.686250000000175e-07,0
3.687500000000175e-07,0
3.688750000000175e-07,0
3.690000000000175e-07,0
3.691250000000175e-07,0
3.692500000000175e-07,0
3.693750000000175e-07,0
3.695000000000175e-07,0
3.696250000000176e-07,0
3.697500000000176e-07,0
3.698750000000175e-07,0
3.7e-07,0
3.701250000000176e-07,0
3.702500000000176e-07,0
3.703750000000176e-07,0
3.705000000000176e-07,0
3.706250000000176e-07,0
3.707500000000176e-07,0
3.708750000000176e-07,0
3.710000000000177e-07,0
3.711250000000177e-07,0
3.712500000000177e-07,0
3.713750000000177e-07,0
3.715000000000177e-07,0
3.716250000000177e-07,0
3.717500000000177e-07,0
3.718750000000177e-07,0
3.72e-07,0
3.721250000000177e-07,0
3.722500000000177e-07,0
3.723750000000178e-07,0
3.725000000000178e-07,0
3.726250000000178e-07,0
3.727500000000178e-07,0
3.728750000000178e-07,0
3.730000000000178e-07,0
3.731250000000178e-07,0
3.732500000000178e-07,0
3.733750000000178e-07,0
3.735000000000178e-07,0
3.736250000000179e-07,0
3.737500000000179e-07,0
3.738750000000178e-07,0
3.74e-07,0
3.741250000000179e-07,1.8
3.742500000000179e-07,1.8
3.743750000000179e-07,1.8
3.745000000000179e-07,1.8
3.746250000000179e-07,1.8
3.747500000000179e-07,1.8
3.748750000000179e-07,1.8
3.75000000000018e-07,1.8
3.75125000000018e-07,1.8
3.75250000000018e-07,1.8
3.75375000000018e-07,1.8
3.75500000000018e-07,1.8
3.75625000000018e-07,1.8
3.75750000000018e-07,1.8
3.75875000000018e-07,1.8
3.76e-07,1.8
3.76125000000018e-07,1.8
3.76250000000018e-07,1.8
3.763750000000181e-07,1.8
3.765000000000181e-07,1.8
3.766250000000181e-07,1.8
3.767500000000181e-07,1.8
3.768750000000181e-07,1.8
3.770000000000181e-07,1.8
3.771250000000181e-07,1.8
3.772500000000181e-07,1.8
3.773750000000181e-07,1.8
3.775000000000181e-07,1.8
3.776250000000182e-07,1.8
3.777500000000182e-07,1.8
3.778750000000181e-07,1.8
3.78e-07,1.8
3.781250000000182e-07,1.8
3.782500000000182e-07,1.8
3.783750000000182e-07,1.8
3.785000000000182e-07,1.8
3.786250000000182e-07,1.8
3.787500000000182e-07,1.8
3.788750000000182e-07,1.8
3.790000000000183e-07,1.8
3.791250000000183e-07,1.8
3.792500000000183e-07,1.8
3.793750000000183e-07,1.8
3.795000000000183e-07,1.8
3.796250000000183e-07,1.8
3.797500000000183e-07,1.8
3.798750000000183e-07,1.8
3.8e-07,1.8
3.801250000000183e-07,1.8
3.802500000000184e-07,1.8
3.803750000000184e-07,1.8
3.805000000000184e-07,1.8
3.806250000000184e-07,1.8
