/CLKT X,/CLKT Y
4.26250000000002e-08,5.213483898107354e-05
4.27500000000002e-08,0.001324612341991521
4.28750000000002e-08,5.750848386222002e-05
4.300000000000021e-08,7.903344062883978e-05
4.312500000000021e-08,5.298850842234799e-05
4.325000000000021e-08,2.238289359425763e-05
4.337500000000021e-08,7.642085103573717e-06
4.350000000000022e-08,2.227772319421095e-06
4.362500000000022e-08,5.616175740006546e-07
4.375000000000022e-08,1.19969895850419e-07
4.387500000000022e-08,-5.37188508630462e-09
4.4e-08,-4.063068476502404e-08
4.412500000000023e-08,0.7299768180093115
4.425000000000023e-08,1.17550356693166
4.437500000000024e-08,1.676373200291155
4.450000000000024e-08,1.783651060074702
4.462500000000024e-08,1.797967646609773
4.475000000000025e-08,1.799724064177487
4.487500000000025e-08,1.800018351664956
4.500000000000025e-08,1.799957949922391
4.512500000000025e-08,1.799924110508136
4.525000000000026e-08,1.799945858493872
4.537500000000026e-08,1.799967964341606
4.550000000000026e-08,1.799981829873087
4.562500000000026e-08,1.799989856012313
4.575000000000027e-08,1.799994386854332
4.587500000000026e-08,1.799996924019157
4.6e-08,1.799998369965539
4.612500000000028e-08,0.7635006611875996
4.625000000000028e-08,0.1513229348341644
4.637500000000028e-08,0.002781515980377694
4.650000000000028e-08,7.166925649148426e-05
4.662500000000029e-08,4.73392310426807e-05
4.675000000000029e-08,0.001188268077469993
4.687500000000029e-08,6.565183547418132e-05
4.70000000000003e-08,7.683497953981264e-05
4.71250000000003e-08,4.375598165181271e-05
4.72500000000003e-08,2.185795723337051e-05
4.73750000000003e-08,8.882858750391329e-06
4.750000000000031e-08,3.096538542399481e-06
4.762500000000031e-08,9.686040089041385e-07
4.775000000000031e-08,2.911688556370212e-07
4.787500000000031e-08,7.269526329097575e-08
4.800000000000001e-08,7.153930392722905e-09
4.812500000000032e-08,0.7299984526712262
4.825000000000032e-08,1.175527102729393
4.837500000000033e-08,1.676383283391978
4.850000000000033e-08,1.783649266597196
4.862500000000033e-08,1.797970009739116
4.875000000000033e-08,1.799703918306507
4.887500000000034e-08,1.800038594138635
4.900000000000034e-08,1.799954669940506
4.912500000000034e-08,1.799922885973251
4.925000000000035e-08,1.799945821867007
4.937500000000035e-08,1.799968005200135
4.950000000000035e-08,1.799981868454074
4.962500000000035e-08,1.799989905213883
4.975000000000036e-08,1.799994375012462
4.987500000000035e-08,1.799996938391696
5e-08,1.799998393085632
5.012500000000036e-08,0.7634343844425059
5.025000000000037e-08,0.1513246792810682
5.037500000000037e-08,0.00279278787601036
5.050000000000037e-08,7.159930941683161e-05
5.062500000000038e-08,4.502500994714995e-05
5.075000000000038e-08,0.0007054270762793487
5.087500000000038e-08,0.0001003063028063083
5.100000000000038e-08,6.580673263572991e-05
5.112500000000039e-08,3.597344507803752e-05
5.125000000000039e-08,2.191294296614118e-05
5.137500000000039e-08,1.010075202699471e-05
5.150000000000039e-08,3.851941902320007e-06
5.16250000000004e-08,1.289260544692531e-06
5.17500000000004e-08,4.035734421485611e-07
