Power_DAC_Load X,Power_DAC_Load Y
2.374999999999994e-08,0.03109235638949964
2.387499999999994e-08,0.03109177615482895
2.399999999999994e-08,0.03109100776294756
2.412499999999994e-08,0.03109011314403964
2.424999999999994e-08,0.03108957120051812
2.437499999999994e-08,0.03108568278946192
2.449999999999993e-08,0.03108632435123402
2.462499999999993e-08,0.03105431914992204
2.474999999999993e-08,0.03032772283995428
2.487499999999993e-08,0.03617080318983733
2.499999999999993e-08,0.033366349746895
2.512499999999993e-08,0.03212235423013862
2.524999999999993e-08,0.03176776952241386
2.537499999999993e-08,0.03163703201055024
2.549999999999993e-08,0.03156916420071602
2.562499999999993e-08,0.03152658887366434
2.574999999999993e-08,0.03149715058966635
2.587499999999993e-08,0.03147568816347542
2.599999999999993e-08,0.03145983786768626
2.612499999999993e-08,0.0314485807523548
2.624999999999993e-08,0.03143957051043977
2.637499999999993e-08,0.03143586200957157
2.649999999999993e-08,0.03144002493986641
2.662499999999993e-08,0.03148121575765259
2.674999999999993e-08,0.03150988868918671
2.687499999999992e-08,0.03148766219394597
2.699999999999992e-08,0.03136612950751394
2.712499999999992e-08,0.03135492315594181
2.724999999999992e-08,0.03137829840226859
2.737499999999992e-08,0.03139177514512344
2.749999999999992e-08,0.03139759728793404
2.762499999999992e-08,0.03139952912989427
2.774999999999992e-08,0.03139969388535263
2.787499999999992e-08,0.03139910975718034
2.799999999999992e-08,0.03139814861181674
2.812499999999992e-08,0.03139690946941917
2.824999999999992e-08,0.03139763892528039
2.837499999999992e-08,0.03137637511613066
2.849999999999992e-08,0.03137525608551265
2.862499999999992e-08,0.03131162387683688
2.874999999999992e-08,0.03069332317849717
2.887499999999992e-08,0.03110804364727009
2.899999999999992e-08,0.03007577054894678
2.912499999999992e-08,0.0305654853792596
2.924999999999991e-08,0.03078540462872357
2.937499999999991e-08,0.03088709159456587
2.949999999999991e-08,0.03094010833376497
2.962499999999991e-08,0.03096961483323826
2.974999999999991e-08,0.03098725793781894
2.987499999999991e-08,0.03099882593347614
2.999999999999992e-08,0.03100676425317684
3.012499999999992e-08,0.03101209202965679
3.024999999999992e-08,0.03101602459508309
3.037499999999993e-08,0.03101924332576325
3.049999999999993e-08,0.03102281488180173
3.062499999999993e-08,0.03103000616572853
3.074999999999993e-08,0.03104010650193103
3.087499999999994e-08,0.03104514323163848
3.099999999999994e-08,0.03103226020132727
3.112499999999994e-08,0.03102050790438185
3.124999999999995e-08,0.03102096283495443
3.137499999999995e-08,0.0310229740129422
3.149999999999995e-08,0.03102466801992711
3.162499999999995e-08,0.03102581586396507
3.174999999999996e-08,0.03102650762659243
3.187499999999995e-08,0.0310268990066595
3.199999999999996e-08,0.03102709079057878
3.212499999999997e-08,0.0310270988109313
3.224999999999997e-08,0.0310269477759777
3.237499999999997e-08,0.03109200246199354
3.249999999999997e-08,0.03106162312482473
3.262499999999998e-08,0.03100641536391951
3.274999999999998e-08,0.03018613257799962
3.287499999999998e-08,0.03581308233965246
3.299999999999998e-08,0.03298664340610049
3.312499999999999e-08,0.03194872075847699
3.324999999999999e-08,0.0316328543296365
3.337499999999999e-08,0.03152034977499706
3.35e-08,0.03146626544599383
3.3625e-08,0.0314334570898159
3.375e-08,0.03141145879127816
3.3875e-08,0.03139583567185165
3.4e-08,0.03138456886595442
3.412500000000001e-08,0.03137678923144241
3.425000000000001e-08,0.03137050261598083
3.437500000000001e-08,0.03136910719874064
3.450000000000002e-08,0.03137530835307994
3.462500000000002e-08,0.03141978746731411
3.475000000000002e-08,0.03143824388668166
3.487500000000003e-08,0.0313935305791103
3.500000000000003e-08,0.03128979017286217
3.512500000000003e-08,0.03130878915806616
3.525000000000003e-08,0.03133257339035744
3.537500000000004e-08,0.03134163667283651
3.550000000000004e-08,0.03134444276135062
3.562500000000004e-08,0.03134500360082978
3.575000000000005e-08,0.03134478188602001
3.587500000000004e-08,0.03134424977671947
3.6e-08,0.03134354591677159
3.612500000000005e-08,0.03134269299732343
3.625000000000006e-08,0.03134373779956386
3.637500000000006e-08,0.0313412361925374
3.650000000000006e-08,0.03128715308166291
3.662500000000006e-08,0.03123545547106476
3.675000000000007e-08,0.03029847840513571
3.687500000000007e-08,0.03076837410628775
