Power_Retimer X,Power_Retimer Y
6.450000000000043e-08,0.04385591789564265
6.462500000000042e-08,0.06736859553278689
6.475000000000042e-08,0.2512997574774626
6.487500000000041e-08,0.1563303083778645
6.500000000000041e-08,0.02736959185970116
6.512500000000041e-08,0.008949398966149847
6.52500000000004e-08,0.003056852916060453
6.53750000000004e-08,0.001083274770425576
6.550000000000039e-08,0.0003944967434001162
6.562500000000039e-08,0.0001623316493386239
6.575000000000039e-08,8.367081729789377e-05
6.58750000000004e-08,5.189918990916998e-05
6.600000000000001e-08,3.784998071552879e-05
6.612500000000038e-08,0.001365931698254299
6.625000000000037e-08,0.003924119261731568
6.637500000000037e-08,0.009875884537484633
6.650000000000036e-08,0.03506591361986153
6.662500000000036e-08,0.05584832181254
6.675000000000036e-08,0.03685899882768909
6.687500000000035e-08,0.02730172201152266
6.700000000000035e-08,0.01821320594894313
6.712500000000034e-08,0.007372442988970354
6.725000000000034e-08,0.002711538246063092
6.737500000000034e-08,0.001009127660658191
6.750000000000033e-08,0.0003856176773151562
6.762500000000033e-08,0.0001652643475453874
6.775000000000033e-08,8.58956867863129e-05
6.787500000000033e-08,5.194883592593069e-05
6.8e-08,3.783360510036035e-05
6.812500000000031e-08,0.001363036506913075
6.825000000000031e-08,0.0697802795873206
6.837500000000031e-08,0.250219303048288
6.85000000000003e-08,0.03705792852230531
6.86250000000003e-08,0.06752286058809449
6.875000000000029e-08,0.2125477189382738
6.887500000000029e-08,0.06157347105456804
6.900000000000029e-08,0.009807473148431362
6.912500000000028e-08,0.002416773351868491
6.925000000000028e-08,0.0009424328689107263
6.937500000000028e-08,0.0004432916162799939
6.950000000000027e-08,0.0002444525394834679
6.962500000000027e-08,0.0001548141780984735
6.975000000000026e-08,0.000109517155958548
6.987500000000027e-08,8.33329689968492e-05
7e-08,6.731039197860938e-05
7.012500000000025e-08,0.001389202787758646
7.025000000000025e-08,0.004018548938891354
7.037500000000024e-08,0.008445266640204268
7.050000000000024e-08,0.03999598306607407
7.062500000000024e-08,0.05721820129469969
7.075000000000023e-08,0.02275901129533969
7.087500000000023e-08,0.01581252790588766
7.100000000000023e-08,0.009060553686929073
7.112500000000022e-08,0.003413976462123607
7.125000000000022e-08,0.00133260068468412
7.137500000000021e-08,0.0005906280244954249
7.150000000000021e-08,0.000298418363268484
7.162500000000021e-08,0.0001769148531876343
7.17500000000002e-08,0.00012066298099967
7.187500000000021e-08,8.985647785396319e-05
7.2e-08,7.243588406832474e-05
7.212500000000019e-08,0.001395835646033756
7.225000000000019e-08,0.04062579814648649
7.237500000000018e-08,0.330246478816536
7.250000000000018e-08,0.04328640737841709
7.262500000000018e-08,0.0666993816316313
7.275000000000017e-08,0.1958101264981091
7.287500000000017e-08,0.1273922431797929
7.300000000000016e-08,0.02230077458076212
7.312500000000016e-08,0.00731902357398822
